"","report_week","BC.active","AB.active","SK.active","MB.active","ON.active","QC.active","NB.active","NS.active"
"35",2020-09-27,2.56200765348953,3.51738794019815,1.2226157992254,4.51075896673631,3.32349242615499,6.91858992643316,0.0783371821787647,0.0189116106233209
"36",2020-10-04,2.72218500273588,4.41648013754144,1.23109777206443,6.03089094314675,3.75701668793523,9.46239975329524,0.278734624961651,0.0334590034104908
"37",2020-10-11,2.91721959896848,5.85554344659144,2.15926794273505,9.89947170760355,3.99260455423867,9.78393518405198,1.09307696063393,0.0407326998040757
"38",2020-10-18,3.54990629625069,7.53380589885719,3.91382461000798,12.9480084875069,4.30959315824186,10.5062659446023,1.1331564491905,0.0523706140338116
"39",2020-10-25,4.65344247266466,10.801034088199,5.7859171866217,17.474279005023,5.1070493745418,10.5760346372419,0.628519252364508,0.0625537889848306
"40",2020-11-01,6.70587037259326,15.1765731324946,7.35508216184162,27.8060059276874,5.66223918601121,11.1676531693386,0.369824371681145,0.170204495609888
"41",2020-11-08,10.849733091697,19.2716495695157,11.7002756762344,41.1717921828609,7.24427849362408,13.3386417484201,0.225902571864345,0.19348032406936
"42",2020-11-15,14.1672577413727,23.554990561305,17.7358052064046,53.4817588816296,8.65664420648349,13.9199365121548,0.522855146169895,0.25603411305419
"43",2020-11-22,17.422260662327,30.8279984724781,25.7088596750895,62.8621106898059,8.88264982185676,13.076551241941,1.24428594018829,0.933942616936307
"44",2020-11-29,19.5587885867304,38.9133808323086,33.4359369314428,66.0636947707357,9.92798628696652,14.8737194988843,1.44650517790556,1.25543999753276
"45",2020-12-06,20.6570685116146,45.3040598284123,38.7747329784072,43.3620231529543,10.9511577473994,17.874272819566,0.991056444308093,0.752100207096684
"46",2020-12-13,21.8264461545582,45.5300417682968,34.4695259073984,41.5471717117296,11.7089298941906,20.1295166694724,0.692282075068153,0.536798793846569
"47",2020-12-20,20.8623389660892,43.2412089962862,31.8485963001392,34.9123643915599,13.4162159967897,23.0654631816955,0.577508994201591,0.381141691023851
"48",2020-12-27,19.1523973500414,37.7492998267128,25.9524134666102,32.4367208871201,14.1999279743817,26.3958775527807,0.397151295696993,0.305495248530568
"49",2021-01-03,15.7621151134024,32.4295366712596,25.4544004899188,32.5897681881464,17.9867561096553,28.1106221752213,1.34266286664534,0.274945723677511
"50",2021-01-10,12.7264915326076,29.4733963164235,32.3041994126355,23.7233657624708,20.1406331798486,27.1102157184702,2.93855522917087,0.298221552136983
"51",2021-01-17,11.705948801399,24.4318391725541,31.1409574232833,23.01086852999,18.2319262268889,21.9391733558858,4.04256295941114,0.234213023873435
"52",2021-01-24,11.7991781048463,19.0459900004442,23.2636280766387,25.3179531826238,15.0265181051259,18.1500173422657,4.12454373145868,0.128017056527095
"53",2021-01-31,11.788665601787,15.3654824288887,19.9374830133347,24.5599554011892,11.6974118349917,15.2402132757334,3.27740908696739,0.0960127923953213
"54",2021-02-07,9.29083954592294,12.9444776235649,17.3831974783822,13.2778874674219,9.20951104803043,12.9308528981232,2.23534238449638,0.0931033138378873
"55",2021-02-14,9.72572519879904,11.2239845948015,14.2048810845584,10.3534430937561,7.67654448002965,10.973000181998,1.54488210436262,0.132381274363246
"56",2021-02-21,9.54701264679016,10.3252147682712,13.1204002715685,8.68543433324581,7.07702465920652,9.36016114403339,0.814342335672275,0.261853070169058
"57",2021-02-28,9.81148509217791,10.4567420599585,12.7920267516576,8.32349814838618,7.1780738508338,8.65831140781399,0.470023093072588,0.321497380596455
"58",2021-03-07,10.1592276275884,10.3619650409485,12.2104057569815,7.84470828098616,7.72774660873735,8.18674831102317,0.44816155385991,0.228394066758567
"59",2021-03-14,9.52377448213266,11.3903279342884,11.2834472967165,7.43106692686087,8.82225260387264,8.01240983562063,0.561112839792082,0.171659234888605
"60",2021-03-21,11.7953050774034,14.8903078505868,13.4209044521512,8.6378655775214,10.7028903369358,8.2205503267889,0.960085930423465,0.237122502430869
"61",2021-03-28,15.5197742534027,19.7087843918884,16.930017786697,8.70818460772271,14.0174780450547,10.0974780199479,1.71613082819526,0.266217288005209
"62",2021-04-04,18.577806064403,26.931180085427,18.909952589407,8.88294807984064,18.7663060994696,12.854923246945,1.99668724809131,0.378232212466417
"63",2021-04-11,20.4127911378935,35.4888356862427,22.0725167479583,10.5954232859193,25.2388746267677,15.6876320755487,1.82543852425866,0.437876522893814
"64",2021-04-18,18.9000972766171,42.9865360540484,21.9319583409116,12.6987895716465,28.7495597125081,14.2865968013968,1.86733980774962,1.04886701995495
"65",2021-04-25,16.9013384712547,47.7524661528377,20.9625900164514,16.1133989499507,26.712024719265,11.7194752395239,1.64690262068845,4.86464814802961
"66",2021-05-02,14.6854134842715,54.4223182729641,19.546100552334,20.2105165625618,24.0173796092043,10.4351651528192,1.81086416478354,12.131070845221
"67",2021-05-09,12.3129075306675,55.4629312571965,17.8375888804729,28.3985471674719,20.5214066663062,9.19048501563302,1.66147698016357,16.1476059937586
"68",2021-05-16,10.0217351533648,42.6006581909362,15.7425415892333,33.7014293273581,16.383326120673,7.85022676490232,1.53759492462506,12.6838717711334
"69",2021-05-23,7.723370010811,25.4479519750016,12.3994325802513,34.9630354574403,12.1554240713712,6.07137487118185,1.74163595727672,7.64756438821522
"70",2021-05-30,5.66291941117921,14.5427921142168,11.1525825729144,31.1575349994876,7.58740050925502,4.12584407213383,1.85458724320889,3.46082474406772
"71",2021-06-06,4.14469265355579,9.28814786298132,8.53165296565516,27.0614514902619,4.91433966139055,2.70682545954506,1.35905902105485,1.68167860619684
"72",2021-06-13,3.07463050004132,6.02478812339504,6.42933541198214,20.0998675003332,3.36937108212369,1.89307939527361,0.921828236801278,1.06341441274212
"73",2021-06-20,2.3722293087866,4.04414184857353,5.43815630022161,13.1724089221199,2.30022417530866,1.39837107586488,0.582974379004761,0.693910635948004
"74",2021-06-27,1.74147912522585,2.62796686724364,3.83142830242886,9.59647941570677,1.75655242303814,1.07217329810597,0.320635908452618,0.539708272404003
"75",2021-07-04,1.33038492664196,1.74305898567055,3.16619928976806,7.33075889848548,1.4343371367094,0.878186360337148,0.162139749160699,0.433512305057663
"76",2021-07-11,1.32540531992963,1.3900629454802,3.19164520828514,7.17357518391787,1.18897343864892,0.784939420293765,0.0874461568507141,0.238577241709586
"77",2021-07-18,1.37879776967842,1.59766974902594,2.42463252155602,5.4642022879951,1.1097988804582,0.81041581641276,0.120238465669732,0.100377010231472
