"","date","BC_new","AB_new","SK_new","MB_new","ON_new","QC_new","NB_new","NS_new"
"26",2020-03-20,0,0.110573188845016,0.0508918370341594,0,0.035909243384789,0.0209805615097612,0,0.0101831749510189
"27",2020-03-21,0.296286599383143,0.0699544664121528,0.152675511102478,0.0144774473943852,0.0447171710074731,0.0955781135444677,0.0765153872443748,0.0610990497061136
"28",2020-03-22,0,0.074467657793582,0.0678557827122126,0,0.0325215789145259,0,0,0.0712822246571325
"29",2020-03-23,0.0929526586300056,0.0947770190100134,0.118747619746372,0.00723872369719261,0.0528475657361046,0.474393807470712,0,0.132381274363246
"30",2020-03-24,0.280794489611475,0.128625954370732,0.0508918370341594,0.00723872369719261,0.057590295994473,0.448750898958781,0.0127525645407291,0.101831749510189
"31",2020-03-25,0.0813335763012549,0.137652337133591,0.118747619746372,0.101342131760696,0.0677532894052623,0.379981280676786,0.102020516325833,0.173113974167322
"32",2020-03-26,0.127809905616258,0.151191911277879,0.0763377555512392,0.00723872369719261,0.115180591988946,0.338020157657264,0.089267951785104,0.0509158747550946
"33",2020-03-27,0,0.126369358680018,0.0763377555512392,0.0217161710915778,0.0914669406971041,0.456910006212577,0.15303077448875,0.173113974167322
"34",2020-03-28,0.307905681711894,0,0.254459185170797,0.180968092429815,0,0.555984880008672,0.0765153872443748,0.203663499020379
"35",2020-03-29,0,0.178271059566454,0,0.0579097895775408,0.24526690764705,0.398630668685463,0.191288468110937,0.122198099412227
"36",2020-03-30,0.147175042830842,0.155705102659308,0.34776088640009,0.173729368732623,0.237814045812471,0.687696182819951,0.0255051290814583,0.0509158747550946
"37",2020-03-31,0.0193651372145845,0.144422124205735,0.0763377555512392,0.0506710658803482,0.176158552453682,0.853209501396956,0.0255051290814583,0.203663499020379
"38",2020-04-01,0.185905317260011,0,0.0763377555512392,0.173729368732623,0.288629012866417,0.523348450993488,0.140278209948021,0.264762548726492
"39",2020-04-02,0.106508254680215,0.482911477812925,0.110265646907345,0.289548947887704,0.271690690515102,1.05718718274186,0.127525645407291,0.203663499020379
"40",2020-04-03,0.102635227237298,0.241455738906463,0.118747619746372,0.108580855457889,0.313020197052312,0.679537075566155,0.0510102581629166,0.142564449314265
"41",2020-04-04,0.0561588979222951,0,0.0933017012292923,0.0868646843663113,0.254074835269734,1.04436572848589,0.0382576936221874,0.295312073579549
"42",2020-04-05,0,0.394904245875056,0.152675511102478,0.0651485132747334,0.27643342077347,1.10381065276355,0.0382576936221874,0.264762548726492
"43",2020-04-06,0.122000364451882,0.221146377690031,0.0339278913561063,0.00723872369719261,0.209357664262261,0.741313173344896,0.0255051290814583,0.315678423481587
"44",2020-04-07,0.0484128430364613,0.0564148922678651,0.059373809873186,0.0941034080635039,0.256784966845944,0.88584593041214,0.0255051290814583,0.173113974167322
"45",2020-04-08,0.0871431174656303,0.11282978453573,0.0933017012292923,0.0289548947887704,0.372643091728943,0.805420444624722,0.0382576936221874,0.325861598432606
"46",2020-04-09,0.0658414665295873,0.0631846793400089,0.059373809873186,0.0217161710915778,0.327248387827417,1.02688192722776,0.0382576936221874,0.315678423481587
"47",2020-04-10,0.077460548858338,0.110573188845016,0.059373809873186,0.0434323421831556,0.323860723357154,0.891673864164851,0.0127525645407291,0.346227948334644
"48",2020-04-11,0.0677779802510458,0.155705102659308,0.0339278913561063,0.0868646843663113,0.278466019455628,0.716835851583508,0,0.213846673971398
"49",2020-04-12,0,0.185040846638598,0.0763377555512392,0,0.271690690515102,0.645735059800428,0.0255051290814583,0.173113974167322
"50",2020-04-13,0.0871431174656303,0.182784250947883,0.0169639456780531,0.0289548947887704,0.285241348396154,0.828732179635568,0.0255051290814583,0.295312073579549
"51",2020-04-14,0.0522858704793782,0.311410205318616,0.00848197283902657,0,0.327248387827417,0.805420444624722,0,0.437876522893814
"52",2020-04-15,0.0852066037441718,0.28433105703004,0.0254459185170797,0,0.334701249661996,0.713339091331881,0.0127525645407291,0.325861598432606
"53",2020-04-16,0,0.365568501895766,0.00848197283902657,0.0289548947887704,0.348251907543048,1.16208999029066,0,0.305495248530568
"54",2020-04-17,0.0271111921004183,0.539326370080791,0.0169639456780531,0,0.382128552245679,1.09681713226029,0,0.274945723677511
"55",2020-04-18,0.0832700900227134,0.37233828896791,0.0508918370341594,0.0217161710915778,0.328603453615522,0.842719220642075,0.0127525645407291,0.437876522893814
"56",2020-04-19,0,0,0.0169639456780531,0,0.38483868382189,0.974430523453354,0,0.264762548726492
"57",2020-04-20,0.156857611438134,0.780782108987253,0.00848197283902657,0.00723872369719261,0.41058493379589,1.12129445402168,0,0.468426047746871
"58",2020-04-21,0.0484128430364613,0.421983394163631,0.0339278913561063,0.00723872369719261,0.373320624622995,0.940628507687627,0,0.162930799216303
"59",2020-04-22,0.13749247422355,0.690518281358669,0.0508918370341594,0.0144774473943852,0.345541775966838,0.977927283704981,0,0.356411123285662
"60",2020-04-23,0.0561588979222951,0.719854025337959,0.0424098641951329,0.036193618485963,0.429555854829363,1.01755723322342,0,0.560074622306041
"61",2020-04-24,0.0561588979222951,0.670208920142238,0.0848197283902657,0.00723872369719261,0.433621052193679,0.906826491921901,0,0.234213023873435
"62",2020-04-25,0.183968803538553,0.487424669194355,0.0678557827122126,0.0289548947887704,0.322505657569049,0.75879697460303,0,0.152747624265284
"63",2020-04-26,0,0.557379135606507,0.0339278913561063,0.0289548947887704,0.296081874700996,0.979092870455523,0,0.0814653996081514
"64",2020-04-27,0.0968256860729225,0.487424669194355,0.101783674068319,0.00723872369719261,0.287273947078312,1.0198884067245,0,0.274945723677511
"65",2020-04-28,0.106508254680215,0.347515736370049,0.00848197283902657,0,0.355704769377627,0.903329731670274,0,0.152747624265284
"66",2020-04-29,0.0658414665295873,0.710827642575101,0.144193538263452,0.00723872369719261,0.23510391423626,0.975596110203896,0,0.203663499020379
"67",2020-04-30,0.0484128430364613,0.428753181235775,0.0508918370341594,0.0144774473943852,0.310987598370154,1.10031389251192,0,0.122198099412227
"68",2020-05-01,0.0639049528081289,0.491937860575784,0.220531293814691,0.0289548947887704,0.285241348396154,1.29380129310194,0,0.122198099412227
"69",2020-05-02,0.0503493567579197,0.218889781999317,0.0508918370341594,0.00723872369719261,0.34621930886089,1.17491144454663,0,0.0407326998040757
"70",2020-05-03,0,0.216633186308602,0.101783674068319,0.00723872369719261,0.294049276018838,2.57478113194792,0,0.0814653996081514
"71",2020-05-04,0.102635227237298,0.157961698350022,0.288387076526904,0,0.250687170799471,0.883514756911055,0,0.142564449314265
"72",2020-05-05,0.0154921097716676,0.128625954370732,0.169639456780531,0.00723872369719261,0.262205229998365,0.925475879930578,0.0127525645407291,0.0610990497061136
"73",2020-05-06,0.0445398155935444,0.157961698350022,0.212049320975664,0.00723872369719261,0.279143552349681,1.06068394299348,0.0127525645407291,0.0712822246571325
"74",2020-05-07,0.0639049528081289,0.121856167298589,0.161157483941505,0,0.270335624726997,1.06184952974403,0,0.0916485745591704
"75",2020-05-08,0.0522858704793782,0.182784250947883,0.110265646907345,0.00723872369719261,0.323183190463101,1.06301511649457,0,0.0101831749510189
"76",2020-05-09,0.0290477058218768,0.133139145752162,0.0763377555512392,0,0.234426381342208,0.974430523453354,0,0.0305495248530568
"77",2020-05-10,0,0.216633186308602,0.0933017012292923,0.0217161710915778,0.199194670851471,0.856706261648583,0,0.0712822246571325
"78",2020-05-11,0.0445398155935444,0.106059997463586,0.0339278913561063,0.0144774473943852,0.208680131368208,0.871858889405632,0,0.0101831749510189
"79",2020-05-12,0.0135555960502092,0.101546806082157,0.0424098641951329,0,0.244589374752997,0.881183583409971,0,0.0101831749510189
"80",2020-05-13,0.0309842195433352,0.139908932824306,0.0339278913561063,0,0.222908322143313,0.822904245882856,0,0.0407326998040757
"81",2020-05-14,0.0309842195433352,0.11282978453573,0.0424098641951329,0,0.233748848448155,0.924310293180035,0,0.0203663499020379
"82",2020-05-15,0.0290477058218768,0.130882550061447,0.0678557827122126,0,0.231038716871944,0.811248378377433,0,0.0814653996081514
"83",2020-05-16,0.0406667881506275,0.162474889731452,0.00848197283902657,0,0.264915361574576,0.889342690663767,0,0.0305495248530568
"84",2020-05-17,0,0.128625954370732,0.00848197283902657,0,0.230361183977892,0.859037435149667,0,0.0305495248530568
"85",2020-05-18,0.0309842195433352,0.0880072319378696,0,0.00723872369719261,0.205969999791997,0.824069832633399,0,0.0305495248530568
"86",2020-05-19,0.0038730274429169,0.074467657793582,0.059373809873186,0,0.28930654576047,0.664384447809105,0,0.0101831749510189
"87",2020-05-20,0.0406667881506275,0,0.178121429619558,0,0.264237828680523,0.673709141813443,0,0.0101831749510189
"88",2020-05-21,0.0232381646575014,0.117342975917159,0.0169639456780531,0,0.279821085243733,0.839222460390448,0.0127525645407291,0.0101831749510189
"89",2020-05-22,0.0542223842008366,0.0722110621028674,0.0424098641951329,0.0144774473943852,0.298792006277207,0.752969040850319,0,0.0203663499020379
"90",2020-05-23,0.0193651372145845,0.0406187224328629,0.0254459185170797,0,0.279143552349681,0.812413965127976,0,0.0101831749510189
"91",2020-05-24,0,0.0947770190100134,0.0169639456780531,0,0.311665131264207,0.667881208060732,0,0.0101831749510189
"92",2020-05-25,0.0251746783789599,0.0428753181235775,0.0169639456780531,0,0.27372328919726,0.667881208060732,0,0.0101831749510189
"93",2020-05-26,0.021301650936043,0.0496451051957213,0,0,0.194451940593103,0.715670264832966,0.0127525645407291,0.0101831749510189
"94",2020-05-27,0.0174286234931261,0.0564148922678651,0.0254459185170797,0,0.197839605063366,0.630582432043378,0.0127525645407291,0.0101831749510189
"95",2020-05-28,0.0154921097716676,0.0654412750307236,0.0169639456780531,0.0144774473943852,0.259495098422155,0.656225340555309,0.0382576936221874,0.0203663499020379
"96",2020-05-29,0.0077460548858338,0.0541582965771505,0.0169639456780531,0,0.233071315554102,0.617760977787413,0.0255051290814583,0
"97",2020-05-30,0.021301650936043,0.0293357439792899,0.0339278913561063,0,0.218843124778997,0.488380848477219,0.0127525645407291,0.0101831749510189
"98",2020-05-31,0,0.0406187224328629,0.00848197283902657,0.00723872369719261,0.220875723461155,0.475559394221254,0.0382576936221874,0
"99",2020-06-01,0.0464763293150028,0.0767242534842966,0,0,0.27372328919726,0.343848091409975,0,0.0101831749510189
"100",2020-06-02,0.0077460548858338,0.0293357439792899,0,0.0144774473943852,0.30217967074747,0.278575233379607,0.0127525645407291,0
"101",2020-06-03,0.0426033018720859,0.0428753181235775,0.00848197283902657,0.00723872369719261,0.229006118189787,0.339185744407806,0.0255051290814583,0.0101831749510189
"102",2020-06-04,0.0174286234931261,0.0338489353607191,0.00848197283902657,0,0.241201710282734,0.301886968390453,0.0127525645407291,0
"103",2020-06-05,0,0.0157961698350022,0.00848197283902657,0.0144774473943852,0.233071315554102,0.297224621388284,0,0
"104",2020-06-06,0,0.0902638276285842,0.00848197283902657,0,0.308277466793943,0.263422605622557,0,0
"105",2020-06-07,0,0,0,0,0.281176151031839,0.262257018872015,0.0127525645407291,0.0101831749510189
"106",2020-06-08,0.0522858704793782,0.144422124205735,0.0339278913561063,0,0.164640493254787,0.230786176607373,0.114773080866562,0
"107",2020-06-09,0.0193651372145845,0.0609280836492943,0.0169639456780531,0,0.155832565632103,0.160850971574836,0.0127525645407291,0.0101831749510189
"108",2020-06-10,0.021301650936043,0.106059997463586,0.0169639456780531,0,0.170060756407208,0.181831533084597,0.0510102581629166,0.0101831749510189
"109",2020-06-11,0.0271111921004183,0.0902638276285842,0.0169639456780531,0,0.137539177492682,0.16784449207809,0.0255051290814583,0
"110",2020-06-12,0.0290477058218768,0.0676978707214382,0.0254459185170797,0.00723872369719261,0.123310986717577,0.210971201848154,0.0127525645407291,0
"111",2020-06-13,0,0.0834940405564404,0.00848197283902657,0.0144774473943852,0.180223749817998,0.184162706585682,0.0382576936221874,0
"112",2020-06-14,0,0.11282978453573,0.00848197283902657,0.00723872369719261,0.133473980128367,0.149195104069413,0,0
"113",2020-06-15,0.0697144939725042,0.0451319138142921,0.152675511102478,0,0.122633453823525,0.118889848555313,0.0382576936221874,0
"114",2020-06-16,0.021301650936043,0.0654412750307236,0.00848197283902657,0,0.124666052505683,0.107233981049891,0.0382576936221874,0
"115",2020-06-17,0.0367937607077106,0.108316593154301,0.0763377555512392,0.0144774473943852,0.128731249869998,0.136373649813448,0.0127525645407291,0
"116",2020-06-18,0.0154921097716676,0.110573188845016,0.127229592585399,0.0144774473943852,0.117213190671104,0.139870410065075,0,0
"117",2020-06-19,0.0135555960502092,0.103803401772872,0.0678557827122126,0.0217161710915778,0.120600855141367,0.194652987340562,0,0
"118",2020-06-20,0,0.108316593154301,0.0848197283902657,0.0144774473943852,0.13957177617484,0.144532757067244,0,0
"119",2020-06-21,0,0.0699544664121528,0.169639456780531,0,0.118568256459209,0.107233981049891,0,0
"120",2020-06-22,0.0619684390866704,0.0722110621028674,0.0424098641951329,0.00723872369719261,0.109082795942472,0.080425485787418,0,0
"121",2020-06-23,0.0251746783789599,0.101546806082157,0.0169639456780531,0,0.146347105115367,0.0571137507765722,0.0127525645407291,0
"122",2020-06-24,0.0271111921004183,0.0992902103914426,0.0339278913561063,0.00723872369719261,0.110437861730578,0.0617760977787413,0,0
"123",2020-06-25,0.038730274429169,0.0586714879585797,0.0169639456780531,0.00723872369719261,0.128053716975946,0.165513318577005,0,0
"124",2020-06-26,0.0174286234931261,0.0834940405564404,0.110265646907345,0.0144774473943852,0.0752061512398412,0,0,0
"125",2020-06-27,0,0.155705102659308,0.0424098641951329,0.0289548947887704,0.10840526304842,0,0,0
"126",2020-06-28,0,0.0880072319378696,0.00848197283902657,0,0.120600855141367,0,0,0
"127",2020-06-29,0.0503493567579197,0.160218294040737,0.00848197283902657,0.0144774473943852,0.174125953771524,0.362497479418652,0,0
"128",2020-06-30,0.0232381646575014,0.0925204233192988,0.0508918370341594,0.00723872369719261,0.106372664366262,0.0792598990368757,0,0.0101831749510189
"129",2020-07-01,0,0,0,0,0,0,0,0
"130",2020-07-02,0.0464763293150028,0.212119994927173,0.0848197283902657,0,0.204614934003892,0.157354211323209,0,0.0203663499020379
"131",2020-07-03,0.0135555960502092,0.128625954370732,0.00848197283902657,0,0.111792927518683,0.103737220798264,0,0
"132",2020-07-04,0,0,0,0,0.0819814801803674,0.118889848555313,0,0
"133",2020-07-05,0,0,0,0,0.093499539379262,0.0920813532928409,0,0
"134",2020-07-06,0.060031925365212,0.293357439792899,0.0763377555512392,0,0.104340065684104,0.0862534195401294,0,0.0101831749510189
"135",2020-07-07,0.0232381646575014,0.106059997463586,0.00848197283902657,0,0.0758836841338938,0.0699352050325373,0,0
"136",2020-07-08,0.0348572469862521,0.103803401772872,0.0169639456780531,0,0.0799488814982095,0.0955781135444677,0,0.0101831749510189
"137",2020-07-09,0.038730274429169,0.0834940405564404,0.0424098641951329,0,0.115180591988946,0.159685384824294,0.0127525645407291,0
"138",2020-07-10,0.0484128430364613,0.173757868185025,0.0169639456780531,0,0.0785938157101043,0.116558675054229,0,0
"139",2020-07-11,0,0,0,0,0.088079276226841,0.106068394299348,0,0
"140",2020-07-12,0,0,0,0,0.0874017433327884,0.132876889561821,0,0
"141",2020-07-13,0.120063850730424,0.519017008864359,0.474990478985488,0,0.0785938157101043,0.116558675054229,0,0
"142",2020-07-14,0.0251746783789599,0.194067229401456,0.0424098641951329,0.036193618485963,0.0752061512398412,0.12704895580911,0.0127525645407291,0
"143",2020-07-15,0.0406667881506275,0.185040846638598,0.0424098641951329,0,0.0691083551933676,0.150360690819955,0.0127525645407291,0.0101831749510189
"144",2020-07-16,0.0406667881506275,0.270791482885753,0.356242859239116,0.00723872369719261,0.0752061512398412,0.165513318577005,0,0
"145",2020-07-17,0.0542223842008366,0.236942547525034,0.110265646907345,0.036193618485963,0.0752061512398412,0.164347731826463,0,0
"146",2020-07-18,0,0,0.0424098641951329,0.00723872369719261,0.112470460412735,0.184162706585682,0,0
"147",2020-07-19,0,0,0.0169639456780531,0.0434323421831556,0.11111539462463,0.19348740059002,0.0127525645407291,0
"148",2020-07-20,0.197524399588762,0.830427214182975,0.161157483941505,0.0796259606691187,0.0914669406971041,0.174838012581343,0.0127525645407291,0
"149",2020-07-21,0.0542223842008366,0.318179992390759,0.0678557827122126,0.0868646843663113,0.137539177492682,0.209805615097612,0,0
"150",2020-07-22,0.0658414665295873,0.300127226865043,0.508918370341594,0.0579097895775408,0.111792927518683,0.165513318577005,0,0
"151",2020-07-23,0.0580954116437535,0.257251908741465,0.356242859239116,0.00723872369719261,0.0697858880874202,0.165513318577005,0,0
"152",2020-07-24,0.0522858704793782,0.250482121669321,0.229013266653718,0.0651485132747334,0.132118914340261,0.189990640338393,0,0
"153",2020-07-25,0,0,0.313832995043983,0.0289548947887704,0.093499539379262,0.199315334342731,0,0
"154",2020-07-26,0,0,0.356242859239116,0.0434323421831556,0.0928220064852094,0.196984160841647,0,0
"155",2020-07-27,0.156857611438134,0.68600508997724,0.262941158009824,0.0434323421831556,0.0806264143922621,0.169010078828632,0,0
"156",2020-07-28,0.0445398155935444,0.180527655257168,0.0763377555512392,0.036193618485963,0.0752061512398412,0.196984160841647,0,0
"157",2020-07-29,0.0755240351368796,0.300127226865043,0.424098641951329,0.0144774473943852,0.0514924999479993,0.130545716060736,0,0
"158",2020-07-30,0.0561588979222951,0.25499531305075,0.32231496788301,0.0144774473943852,0.0603004275706834,0.142201583566159,0,0
"159",2020-07-31,0.0968256860729225,0.286587652720755,0.110265646907345,0.0434323421831556,0.0907894078030515,0.210971201848154,0,0.0203663499020379
"160",2020-08-01,0,0,0.127229592585399,0.0144774473943852,0.0840140788625253,0.170175665579174,0,0
"161",2020-08-02,0,0,0.0678557827122126,0.130297026549467,0.0785938157101043,0.164347731826463,0,0.0203663499020379
"162",2020-08-03,0,0,0.144193538263452,0.0506710658803482,0,0.143367170316702,0,0
"163",2020-08-04,0.282731003332934,0.683748494286525,0.0763377555512392,0.00723872369719261,0.12127838803542,0.143367170316702,0,0
"164",2020-08-05,0.0910161449085472,0.212119994927173,0.0678557827122126,0.00723872369719261,0.0582678288885256,0.180665946334055,0.0510102581629166,0
"165",2020-08-06,0.0910161449085472,0.126369358680018,0.0933017012292923,0.217161710915778,0.0643656249349992,0.155023037822124,0.0255051290814583,0
"166",2020-08-07,0.102635227237298,0.302383822555757,0.186603402458585,0.123058302852274,0.0596228946766308,0.125883369058567,0,0
"167",2020-08-08,0,0,0.203567348136638,0.115819579155082,0.0474273025836836,0.146863930568328,0,0
"168",2020-08-09,0,0,0.101783674068319,0.253355329401741,0.0535250986301572,0.121221022056398,0,0
"169",2020-08-10,0.253683297511057,0.579945092513654,0.0424098641951329,0.115819579155082,0.0779162828160516,0.181831533084597,0,0
"170",2020-08-11,0.0890796311870887,0.191810633710741,0.245977212331771,0.0289548947887704,0.0223585855037366,0.106068394299348,0.0127525645407291,0
"171",2020-08-12,0.164603666323968,0.273048078576467,0.0424098641951329,0.115819579155082,0.0643656249349992,0.110730741301517,0.0127525645407291,0
"172",2020-08-13,0.151048070273759,0.17150127249431,0.229013266653718,0.180968092429815,0.0528475657361046,0.121221022056398,0.0255051290814583,0
"173",2020-08-14,0.16266715260251,0.189554038020027,0.254459185170797,0.289548947887704,0.0623330262528413,0.101406047297179,0,0.0101831749510189
"174",2020-08-15,0,0,0.212049320975664,0.144774473943852,0.071818486769578,0.0932469400433831,0.0510102581629166,0.0203663499020379
"175",2020-08-16,0,0,0.118747619746372,0.246116605704549,0.0548801644182625,0.0780943122863334,0.0255051290814583,0
"176",2020-08-17,0.457017238264194,0.810117852966543,0.00848197283902657,0.246116605704549,0.0670757565112097,0.0641072712798259,0,0.0101831749510189
"177",2020-08-18,0.160730638881051,0.0157961698350022,0.00848197283902657,0.123058302852274,0.0846916117565779,0.0536169905249453,0,0
"178",2020-08-19,0.131682933059175,0.185040846638598,0.0339278913561063,0.108580855457889,0.0691083551933676,0.0745975520347065,0,0.0101831749510189
"179",2020-08-20,0.154921097716676,0.232429356143604,0.0339278913561063,0.238877882007356,0.0514924999479993,0.100240460546637,0,0.0101831749510189
"180",2020-08-21,0.174286234931261,0.324949779462903,0.0424098641951329,0.246116605704549,0.0887568091208936,0.108399567800433,0.0255051290814583,0
"181",2020-08-22,0,0,0.0169639456780531,0.304026395282089,0.0731735525576833,0.121221022056398,0,0.0101831749510189
"182",2020-08-23,0,0,0.0254459185170797,0.521188106197868,0.0779162828160516,0.0862534195401294,0.0127525645407291,0.0203663499020379
"183",2020-08-24,0.520922191072323,0.582201688204368,0.00848197283902657,0.354697461162438,0.0711409538755254,0.0792598990368757,0,0
"184",2020-08-25,0.11231779584459,0.173757868185025,0,0.180968092429815,0.0677532894052623,0.0722663785336219,0.0127525645407291,0
"185",2020-08-26,0.120063850730424,0.286587652720755,0.0254459185170797,0.180968092429815,0.0596228946766308,0.165513318577005,0,0.0101831749510189
"186",2020-08-27,0.131682933059175,0.243712334597177,0.0424098641951329,0.152013197641045,0.0799488814982095,0.0944125267939254,0,0
"187",2020-08-28,0.240127701460848,0.356542119132908,0.0169639456780531,0.231639158310163,0.08265901307442,0.0582793375271145,0.0127525645407291,0.0203663499020379
"188",2020-08-29,0,0,0.0339278913561063,0.398129803345593,0.100274868319788,0.181831533084597,0,0
"189",2020-08-30,0,0,0,0.253355329401741,0.0758836841338938,0.139870410065075,0,0
"190",2020-08-31,0.569335034108784,0.961309764244422,0.0339278913561063,0.202684263521393,0.077238749921999,0.16318214507592,0,0.0203663499020379
"191",2020-09-01,0.11231779584459,0.370081693277195,0.0254459185170797,0.130297026549467,0.0758836841338938,0.142201583566159,0,0
"192",2020-09-02,0.201397427031679,0.257251908741465,0.0169639456780531,0.0868646843663113,0.0901118749089989,0.153857451071582,0.0127525645407291,0
"193",2020-09-03,0.172349721209802,0.293357439792899,0.0848197283902657,0.144774473943852,0.0894343420149462,0.217964722351408,0,0
"194",2020-09-04,0.234318160296473,0.370081693277195,0.0339278913561063,0.0651485132747334,0.100274868319788,0.214467962099781,0,0
"195",2020-09-05,0,0,0.0424098641951329,0.152013197641045,0.114503059094893,0.203977681344901,0,0
"196",2020-09-06,0,0,0.0678557827122126,0.209922987218586,0.107050197260314,0.238945283861169,0,0
"197",2020-09-07,0,0,0.0933017012292923,0.108580855457889,0,0.251766738117134,0,0.0101831749510189
"198",2020-09-08,0.830764386505675,1.39683273255234,0.059373809873186,0.0796259606691187,0.254074835269734,0.189990640338393,0,0
"199",2020-09-09,0.193651372145845,0.221146377690031,0.00848197283902657,0.115819579155082,0.100952401213841,0.209805615097612,0,0
"200",2020-09-10,0.269175407282725,0.25499531305075,0.0508918370341594,0.0941034080635039,0.115180591988946,0.21913030910195,0.0127525645407291,0
"201",2020-09-11,0.255619811232515,0.250482121669321,0.101783674068319,0.108580855457889,0.144314506433209,0.255263498368761,0,0
"202",2020-09-12,0,0,0.178121429619558,0.123058302852274,0.157187631420209,0.284403167132319,0,0
"203",2020-09-13,0,0,0.144193538263452,0.130297026549467,0.138216710386735,0.325198703401299,0,0
"204",2020-09-14,0.613874849702329,0.943256998718705,0.0424098641951329,0.152013197641045,0.212067795838471,0.321701943149672,0.0127525645407291,0
"205",2020-09-15,0.18784183098147,0.279817865648611,0.0848197283902657,0.123058302852274,0.170060756407208,0.340351331158348,0,0
"206",2020-09-16,0.236254674017931,0.385877863112197,0.0848197283902657,0.16649064503543,0.213422861626576,0.353172785414314,0,0
"207",2020-09-17,0.319524764040644,0.329462970844332,0.0508918370341594,0.0796259606691187,0.198517137957419,0.581627788520602,0,0
"208",2020-09-18,0.346635956141063,0.241455738906463,0.161157483941505,0.289548947887704,0.271690690515102,0.34617926491106,0,0
"209",2020-09-19,0,0,0.0933017012292923,0.130297026549467,0.275755887879418,0.497705542481558,0,0
"210",2020-09-20,0,0,0.169639456780531,0.202684263521393,0.247299506329207,0.538501078750538,0,0
"211",2020-09-21,0.708764022053793,0.807861257275829,0.059373809873186,0.159251921338237,0.287951479972365,0.683033835817782,0.0255051290814583,0
"212",2020-09-22,0.185905317260011,0.338489353607191,0.0848197283902657,0.173729368732623,0.323860723357154,0.569971921015179,0,0.0101831749510189
"213",2020-09-23,0.176222748652719,0.322693183772189,0.0508918370341594,0.304026395282089,0.226973519507629,0.548991359505418,0.0127525645407291,0
"214",2020-09-24,0.286604030775851,0.356542119132908,0.0424098641951329,0.267832776796126,0.277110953667523,0.678371488815612,0.0255051290814583,0
"215",2020-09-25,0.189778344702928,0.345259140679335,0.0933017012292923,0.383652355951208,0.277110953667523,0.742478760095438,0.0127525645407291,0
"216",2020-09-26,0,0,0.144193538263452,0.470517040317519,0.294726808912891,0.813579551878518,0,0
"217",2020-09-27,0,0,0.127229592585399,0.369174908556823,0.332668650979838,1.04436572848589,0,0
"218",2020-09-28,0.517049163629406,0.91617785043013,0.118747619746372,0.282310224190512,0.474273025836836,0.874190062906717,0,0
"219",2020-09-29,0.203333940753137,0.361055310514337,0.059373809873186,0.246116605704549,0.375353223305153,0.931303813683289,0,0
"220",2020-09-30,0.242064215182306,0.345259140679335,0.118747619746372,0.289548947887704,0.423458058782889,0.976761696954438,0,0.0101831749510189
